date,geography,geography code,Rural Urban,Household Spaces: All categories: Household spaces; measures: Value,Household Spaces: Household spaces with at least one usual resident; measures: Value,Household Spaces: Household spaces with no usual residents; measures: Value
2011,TN22 2,TN22 2,Total,1446,1424,22
2011,TN22 3,TN22 3,Total,1767,1674,93
2011,TN22 4,TN22 4,Total,1451,1379,72
2011,TN22 5,TN22 5,Total,3616,3513,103
2011,TN23 1,TN23 1,Total,829,777,52
2011,TN23 3,TN23 3,Total,5193,5067,126
2011,TN23 4,TN23 4,Total,2130,2089,41
2011,TN23 5,TN23 5,Total,5803,5640,163
2011,TN23 6,TN23 6,Total,662,650,12
2011,TN23 7,TN23 7,Total,1280,1219,61
2011,TN24 0,TN24 0,Total,5895,5744,151
2011,TN24 8,TN24 8,Total,2643,2528,115
2011,TN24 9,TN24 9,Total,4773,4635,138
2011,TN25 4,TN25 4,Total,1918,1854,64
2011,TN25 5,TN25 5,Total,1693,1583,110
2011,TN25 6,TN25 6,Total,2107,2048,59
2011,TN25 7,TN25 7,Total,936,852,84
2011,TN26 1,TN26 1,Total,1161,1084,77
2011,TN26 2,TN26 2,Total,1511,1423,88
2011,TN26 3,TN26 3,Total,2187,2070,117
2011,TN27 0,TN27 0,Total,1855,1750,105
2011,TN27 8,TN27 8,Total,1665,1570,95
2011,TN27 9,TN27 9,Total,2050,1912,138
2011,TN28 8,TN28 8,Total,3853,3623,230
2011,TN29 0,TN29 0,Total,3531,3349,182
2011,TN29 9,TN29 9,Total,2803,2668,135
2011,TN3  0,TN3  0,Total,2246,2187,59
2011,TN3  8,TN3  8,Total,702,667,35
2011,TN3  9,TN3  9,Total,1791,1719,72
2011,TN30 6,TN30 6,Total,2681,2546,135
2011,TN30 7,TN30 7,Total,1681,1567,114
2011,TN31 6,TN31 6,Total,3089,2855,234
2011,TN31 7,TN31 7,Total,4006,3359,647
2011,TN32 5,TN32 5,Total,2172,2052,120
2011,TN33 0,TN33 0,Total,3716,3534,182
2011,TN33 9,TN33 9,Total,1851,1766,85
2011,TN34 1,TN34 1,Total,3362,3157,205
2011,TN34 2,TN34 2,Total,5495,5348,147
2011,TN34 3,TN34 3,Total,5905,5530,375
2011,TN35 4,TN35 4,Total,3189,2961,228
2011,TN35 5,TN35 5,Total,4535,4420,115
2011,TN36 4,TN36 4,Total,1332,1122,210
2011,TN37 6,TN37 6,Total,5735,5323,412
2011,TN37 7,TN37 7,Total,4411,4283,128
2011,TN38 0,TN38 0,Total,7243,6808,435
2011,TN38 8,TN38 8,Total,1938,1904,34
2011,TN38 9,TN38 9,Total,4260,4197,63
2011,TN39 3,TN39 3,Total,5563,5129,434
2011,TN39 4,TN39 4,Total,4715,4552,163
2011,TN39 5,TN39 5,Total,2421,2354,67
2011,TN4  0,TN4  0,Total,3723,3619,104
2011,TN4  8,TN4  8,Total,4115,3938,177
2011,TN4  9,TN4  9,Total,5798,5665,133
2011,TN40 1,TN40 1,Total,4493,4028,465
2011,TN40 2,TN40 2,Total,4562,4427,135
2011,TN5  6,TN5  6,Total,2126,2023,103
2011,TN5  7,TN5  7,Total,1608,1519,89
2011,TN6  1,TN6  1,Total,3472,3389,83
2011,TN6  2,TN6  2,Total,4326,4202,124
2011,TN6  3,TN6  3,Total,2384,2298,86
2011,TN7  4,TN7  4,Total,953,893,60
2011,TN8  5,TN8  5,Total,2323,2236,87
2011,TN8  6,TN8  6,Total,2103,2035,68
2011,TN8  7,TN8  7,Total,1073,1018,55
2011,TN9  1,TN9  1,Total,3013,2838,175
2011,TN9  2,TN9  2,Total,4538,4422,116
2011,TQ1  1,TQ1  1,Total,4356,3865,491
2011,TQ1  2,TQ1  2,Total,2845,2370,475
2011,TQ1  3,TQ1  3,Total,4648,4225,423
2011,TQ1  4,TQ1  4,Total,4766,4461,305
2011,TQ10 9,TQ10 9,Total,1885,1703,182
2011,TQ11 0,TQ11 0,Total,1894,1785,109
2011,TQ12 1,TQ12 1,Total,4988,4766,222
2011,TQ12 2,TQ12 2,Total,2626,2470,156
2011,TQ12 3,TQ12 3,Total,4683,4463,220
2011,TQ12 4,TQ12 4,Total,3871,3701,170
2011,TQ12 5,TQ12 5,Total,4047,3844,203
2011,TQ12 6,TQ12 6,Total,3251,3134,117
2011,TQ13 0,TQ13 0,Total,2682,2529,153
2011,TQ13 7,TQ13 7,Total,2550,2366,184
2011,TQ13 8,TQ13 8,Total,1968,1709,259
2011,TQ13 9,TQ13 9,Total,3752,3506,246
2011,TQ14 0,TQ14 0,Total,1097,855,242
2011,TQ14 8,TQ14 8,Total,4142,3683,459
2011,TQ14 9,TQ14 9,Total,4678,4406,272
2011,TQ2  5,TQ2  5,Total,2875,2525,350
2011,TQ2  6,TQ2  6,Total,4664,4366,298
2011,TQ2  7,TQ2  7,Total,4724,4529,195
2011,TQ2  8,TQ2  8,Total,3255,3169,86
2011,TQ3  1,TQ3  1,Total,3696,3560,136
2011,TQ3  2,TQ3  2,Total,4114,3765,349
2011,TQ3  3,TQ3  3,Total,6274,5882,392
2011,TQ4  5,TQ4  5,Total,2978,2754,224
2011,TQ4  6,TQ4  6,Total,2503,2036,467
2011,TQ4  7,TQ4  7,Total,3919,3766,153
2011,TQ5  0,TQ5  0,Total,2804,2650,154
2011,TQ5  8,TQ5  8,Total,2859,2437,422
2011,TQ5  9,TQ5  9,Total,4317,3816,501
2011,TQ6  0,TQ6  0,Total,1849,1422,427
2011,TQ6  9,TQ6  9,Total,3290,2527,763
2011,TQ7  1,TQ7  1,Total,3021,2727,294
2011,TQ7  2,TQ7  2,Total,2408,1834,574
2011,TQ7  3,TQ7  3,Total,2625,1742,883
2011,TQ7  4,TQ7  4,Total,1794,1366,428
2011,TQ8  8,TQ8  8,Total,2087,1035,1052
2011,TQ9  5,TQ9  5,Total,4157,3848,309
2011,TQ9  6,TQ9  6,Total,2161,2013,148
2011,TQ9  7,TQ9  7,Total,2211,1889,322
2011,TR1  1,TR1  1,Total,4126,3909,217
2011,TR1  2,TR1  2,Total,1636,1521,115
2011,TR1  3,TR1  3,Total,3991,3822,169
2011,TR10 8,TR10 8,Total,3342,3146,196
2011,TR10 9,TR10 9,Total,1262,1213,49
2011,TR11 2,TR11 2,Total,3777,3528,249
2011,TR11 3,TR11 3,Total,2230,1956,274
2011,TR11 4,TR11 4,Total,3601,3194,407
2011,TR11 5,TR11 5,Total,4648,3963,685
2011,TR12 6,TR12 6,Total,2292,1800,492
2011,TR12 7,TR12 7,Total,2594,2095,499
2011,TR13 0,TR13 0,Total,1818,1712,106
2011,TR13 8,TR13 8,Total,4428,4272,156
2011,TR13 9,TR13 9,Total,2855,2432,423
2011,TR14 0,TR14 0,Total,2105,1981,124
2011,TR14 7,TR14 7,Total,3834,3713,121
2011,TR14 8,TR14 8,Total,4099,3884,215
2011,TR14 9,TR14 9,Total,1047,989,58
2011,TR15 1,TR15 1,Total,2778,2661,117
2011,TR15 2,TR15 2,Total,2915,2677,238
2011,TR15 3,TR15 3,Total,3514,3374,140
2011,TR16 4,TR16 4,Total,2527,2337,190
2011,TR16 5,TR16 5,Total,2285,2169,116
2011,TR16 6,TR16 6,Total,1621,1524,97
2011,TR17 0,TR17 0,Total,871,684,187
2011,TR18 2,TR18 2,Total,2869,2619,250
2011,TR18 3,TR18 3,Total,2986,2781,205
2011,TR18 4,TR18 4,Total,2736,2439,297
2011,TR18 5,TR18 5,Total,1861,1638,223
2011,TR19 6,TR19 6,Total,2101,1519,582
2011,TR19 7,TR19 7,Total,3146,2595,551
2011,TR2  4,TR2  4,Total,2412,2248,164
2011,TR2  5,TR2  5,Total,2857,1955,902
2011,TR20 8,TR20 8,Total,2198,1994,204
2011,TR20 9,TR20 9,Total,2266,1970,296
2011,TR21 0,TR21 0,Total,1046,772,274
2011,TR22 0,TR22 0,Total,106,68,38
2011,TR24 0,TR24 0,Total,164,95,69
2011,TR25 0,TR25 0,Total,73,54,19
2011,TR26 1,TR26 1,Total,2660,1821,839
2011,TR26 2,TR26 2,Total,3461,2732,729
2011,TR26 3,TR26 3,Total,891,727,164
2011,TR27 4,TR27 4,Total,3293,3130,163
2011,TR27 5,TR27 5,Total,2018,1778,240
2011,TR27 6,TR27 6,Total,1483,1351,132
2011,TR3  6,TR3  6,Total,3700,3451,249
2011,TR3  7,TR3  7,Total,2044,1966,78
2011,TR4  8,TR4  8,Total,2875,2641,234
2011,TR4  9,TR4  9,Total,2161,2020,141
2011,TR5  0,TR5  0,Total,2087,1750,337
2011,TR6  0,TR6  0,Total,1914,1614,300
2011,TR7  1,TR7  1,Total,3585,2771,814
2011,TR7  2,TR7  2,Total,4019,3704,315
2011,TR7  3,TR7  3,Total,2670,2365,305
2011,TR8  4,TR8  4,Total,1714,1392,322
2011,TR8  5,TR8  5,Total,2122,1882,240
2011,TR9  6,TR9  6,Total,3677,3329,348
2011,TS1  1,TS1  1,Total,148,130,18
2011,TS1  2,TS1  2,Total,641,551,90
2011,TS1  3,TS1  3,Total,2124,1910,214
2011,TS1  4,TS1  4,Total,4229,3640,589
2011,TS1  5,TS1  5,Total,806,783,23
2011,TS10 1,TS10 1,Total,3423,3177,246
2011,TS10 2,TS10 2,Total,4681,4586,95
2011,TS10 3,TS10 3,Total,2539,2422,117
2011,TS10 4,TS10 4,Total,4074,3945,129
2011,TS10 5,TS10 5,Total,2142,2075,67
2011,TS11 6,TS11 6,Total,1830,1777,53
2011,TS11 7,TS11 7,Total,2085,2032,53
2011,TS11 8,TS11 8,Total,1627,1588,39
2011,TS12 1,TS12 1,Total,3070,2865,205
2011,TS12 2,TS12 2,Total,5716,5480,236
2011,TS12 3,TS12 3,Total,1725,1635,90
2011,TS13 4,TS13 4,Total,3758,3500,258
2011,TS13 5,TS13 5,Total,1481,1088,393
2011,TS14 6,TS14 6,Total,3359,3222,137
2011,TS14 7,TS14 7,Total,2441,2383,58
2011,TS14 8,TS14 8,Total,2205,2155,50
2011,TS15 0,TS15 0,Total,1103,1049,54
2011,TS15 9,TS15 9,Total,4642,4424,218
2011,TS16 0,TS16 0,Total,3127,3028,99
2011,TS16 9,TS16 9,Total,1376,1310,66
2011,TS17 0,TS17 0,Total,5760,5626,134
2011,TS17 5,TS17 5,Total,3540,3452,88
2011,TS17 6,TS17 6,Total,1927,1810,117
2011,TS17 7,TS17 7,Total,990,929,61
2011,TS17 8,TS17 8,Total,2661,2565,96
2011,TS17 9,TS17 9,Total,3386,3317,69
2011,TS18 1,TS18 1,Total,1277,1114,163
2011,TS18 2,TS18 2,Total,1339,1236,103
2011,TS18 3,TS18 3,Total,2761,2444,317
2011,TS18 4,TS18 4,Total,2699,2589,110
2011,TS18 5,TS18 5,Total,2911,2845,66
2011,TS19 0,TS19 0,Total,5548,5319,229
2011,TS19 7,TS19 7,Total,3896,3825,71
2011,TS19 8,TS19 8,Total,4181,4039,142
2011,TS19 9,TS19 9,Total,2344,2290,54
2011,TS2  1,TS2  1,Total,359,315,44
2011,TS20 1,TS20 1,Total,5245,5056,189
2011,TS20 2,TS20 2,Total,4372,4205,167
2011,TS21 1,TS21 1,Total,1656,1585,71
2011,TS21 2,TS21 2,Total,1333,1299,34
2011,TS21 3,TS21 3,Total,1423,1358,65
2011,TS21 4,TS21 4,Total,1140,1110,30
2011,TS22 5,TS22 5,Total,3676,3538,138
2011,TS23 1,TS23 1,Total,2498,2429,69
2011,TS23 2,TS23 2,Total,3342,3236,106
2011,TS23 3,TS23 3,Total,6258,6098,160
2011,TS23 4,TS23 4,Total,721,699,22
2011,TS24 0,TS24 0,Total,3385,3197,188
2011,TS24 7,TS24 7,Total,681,656,25
2011,TS24 8,TS24 8,Total,2866,2713,153
2011,TS24 9,TS24 9,Total,3517,3383,134
2011,TS25 1,TS25 1,Total,4067,3936,131
2011,TS25 2,TS25 2,Total,3520,3463,57
2011,TS25 3,TS25 3,Total,2609,2518,91
2011,TS25 4,TS25 4,Total,2610,2556,54
2011,TS25 5,TS25 5,Total,4852,4675,177
2011,TS26 0,TS26 0,Total,5507,5296,211
2011,TS26 8,TS26 8,Total,2924,2721,203
2011,TS26 9,TS26 9,Total,3102,2927,175
2011,TS27 3,TS27 3,Total,2287,2220,67
2011,TS27 4,TS27 4,Total,3283,3147,136
2011,TS28 5,TS28 5,Total,2358,2259,99
2011,TS29 6,TS29 6,Total,2794,2690,104
2011,TS3  0,TS3  0,Total,3368,3227,141
2011,TS3  6,TS3  6,Total,1722,1498,224
2011,TS3  7,TS3  7,Total,3011,2911,100
2011,TS3  8,TS3  8,Total,1796,1758,38
2011,TS3  9,TS3  9,Total,3233,3137,96
2011,TS4  2,TS4  2,Total,3661,3437,224
2011,TS4  3,TS4  3,Total,3828,3562,266
2011,TS5  4,TS5  4,Total,2412,2328,84
2011,TS5  5,TS5  5,Total,3225,3066,159
2011,TS5  6,TS5  6,Total,3316,3161,155
2011,TS5  7,TS5  7,Total,2697,2631,66
2011,TS5  8,TS5  8,Total,4969,4839,130
2011,TS6  0,TS6  0,Total,4561,4458,103
2011,TS6  6,TS6  6,Total,1434,1377,57
2011,TS6  7,TS6  7,Total,2017,1938,79
2011,TS6  8,TS6  8,Total,1276,1240,36
2011,TS6  9,TS6  9,Total,4397,4282,115
2011,TS7  0,TS7  0,Total,2778,2663,115
2011,TS7  8,TS7  8,Total,4182,4065,117
2011,TS7  9,TS7  9,Total,2768,2704,64
2011,TS8  0,TS8  0,Total,4118,4047,71
2011,TS8  9,TS8  9,Total,4966,4843,123
2011,TS9  5,TS9  5,Total,2485,2375,110
2011,TS9  6,TS9  6,Total,2564,2446,118
2011,TS9  7,TS9  7,Total,1023,959,64
2011,TW1  1,TW1  1,Total,3600,3472,128
2011,TW1  2,TW1  2,Total,2981,2843,138
2011,TW1  3,TW1  3,Total,1768,1714,54
2011,TW1  4,TW1  4,Total,3011,2927,84
2011,TW10 5,TW10 5,Total,1407,1359,48
2011,TW10 6,TW10 6,Total,4124,3909,215
2011,TW10 7,TW10 7,Total,3280,3210,70
2011,TW11 0,TW11 0,Total,2938,2835,103
2011,TW11 8,TW11 8,Total,3904,3778,126
2011,TW11 9,TW11 9,Total,3641,3478,163
2011,TW12 1,TW12 1,Total,3000,2911,89
2011,TW12 2,TW12 2,Total,4007,3887,120
2011,TW12 3,TW12 3,Total,2975,2916,59
2011,TW13 4,TW13 4,Total,4948,4875,73
2011,TW13 5,TW13 5,Total,3446,3383,63
2011,TW13 6,TW13 6,Total,3398,3339,59
2011,TW13 7,TW13 7,Total,2407,2353,54
2011,TW14 0,TW14 0,Total,2235,2187,48
2011,TW14 8,TW14 8,Total,3940,3780,160
2011,TW14 9,TW14 9,Total,4534,4449,85
2011,TW15 1,TW15 1,Total,4420,4300,120
2011,TW15 2,TW15 2,Total,3451,3290,161
2011,TW15 3,TW15 3,Total,3553,3447,106
2011,TW16 5,TW16 5,Total,2164,2089,75
2011,TW16 6,TW16 6,Total,2383,2247,136
2011,TW16 7,TW16 7,Total,3902,3806,96
2011,TW17 0,TW17 0,Total,2223,2181,42
2011,TW17 8,TW17 8,Total,2966,2845,121
2011,TW17 9,TW17 9,Total,1270,1193,77
2011,TW18 1,TW18 1,Total,3620,3548,72
2011,TW18 2,TW18 2,Total,3560,3399,161
2011,TW18 3,TW18 3,Total,1943,1865,78
2011,TW18 4,TW18 4,Total,2410,2313,97
2011,TW19 5,TW19 5,Total,1678,1556,122
2011,TW19 6,TW19 6,Total,583,550,33
2011,TW19 7,TW19 7,Total,4460,4323,137
2011,TW2  5,TW2  5,Total,4060,3975,85
2011,TW2  6,TW2  6,Total,4319,4231,88
2011,TW2  7,TW2  7,Total,4271,4173,98
2011,TW20 0,TW20 0,Total,3442,3225,217
2011,TW20 8,TW20 8,Total,3253,3152,101
2011,TW20 9,TW20 9,Total,2983,2817,166
2011,TW3  1,TW3  1,Total,3124,3050,74
2011,TW3  2,TW3  2,Total,3627,3564,63
2011,TW3  3,TW3  3,Total,4316,4208,108
2011,TW3  4,TW3  4,Total,2932,2864,68
2011,TW4  5,TW4  5,Total,3510,3450,60
2011,TW4  6,TW4  6,Total,1827,1790,37
2011,TW4  7,TW4  7,Total,3710,3646,64
2011,TW5  0,TW5  0,Total,4597,4538,59
2011,TW5  9,TW5  9,Total,4901,4823,78
2011,TW7  4,TW7  4,Total,3125,3076,49
2011,TW7  5,TW7  5,Total,3396,3304,92
2011,TW7  6,TW7  6,Total,4314,4222,92
2011,TW7  7,TW7  7,Total,3903,3848,55
2011,TW8  0,TW8  0,Total,4217,4085,132
2011,TW8  8,TW8  8,Total,2373,2286,87
2011,TW8  9,TW8  9,Total,2235,2190,45
2011,TW9  1,TW9  1,Total,2311,2152,159
2011,TW9  2,TW9  2,Total,3162,3035,127
2011,TW9  3,TW9  3,Total,2192,2042,150
2011,TW9  4,TW9  4,Total,2817,2721,96
2011,UB1  1,UB1  1,Total,3005,2766,239
2011,UB1  2,UB1  2,Total,5948,5714,234
2011,UB1  3,UB1  3,Total,3047,2948,99
2011,UB10 0,UB10 0,Total,4299,4015,284
2011,UB10 8,UB10 8,Total,4828,4649,179
2011,UB10 9,UB10 9,Total,3915,3802,113
2011,UB2  4,UB2  4,Total,4224,4045,179
2011,UB2  5,UB2  5,Total,5812,5569,243
2011,UB3  1,UB3  1,Total,3277,3212,65
2011,UB3  2,UB3  2,Total,4741,4651,90
2011,UB3  3,UB3  3,Total,2615,2549,66
2011,UB3  4,UB3  4,Total,3308,3225,83
2011,UB3  5,UB3  5,Total,2372,2286,86
2011,UB4  0,UB4  0,Total,4497,4347,150
2011,UB4  8,UB4  8,Total,4624,4475,149
2011,UB4  9,UB4  9,Total,4658,4504,154
2011,UB5  4,UB5  4,Total,5844,5729,115
2011,UB5  5,UB5  5,Total,4968,4841,127
2011,UB5  6,UB5  6,Total,6376,6257,119
2011,UB6  0,UB6  0,Total,4191,4096,95
2011,UB6  7,UB6  7,Total,2992,2920,72
2011,UB6  8,UB6  8,Total,5348,5199,149
2011,UB6  9,UB6  9,Total,5439,5274,165
2011,UB7  0,UB7  0,Total,1499,1358,141
2011,UB7  7,UB7  7,Total,3847,3619,228
2011,UB7  8,UB7  8,Total,2796,2727,69
2011,UB7  9,UB7  9,Total,3536,3390,146
2011,UB8  1,UB8  1,Total,2386,2247,139
2011,UB8  2,UB8  2,Total,4819,4641,178
2011,UB8  3,UB8  3,Total,6061,5933,128
2011,UB9  4,UB9  4,Total,996,942,54
2011,UB9  5,UB9  5,Total,2238,2124,114
2011,UB9  6,UB9  6,Total,3132,3008,124
2011,W10  4,W10  4,Total,4286,4165,121
2011,W10  5,W10  5,Total,5436,5345,91
2011,W10  6,W10  6,Total,5546,5354,192
2011,W11  1,W11  1,Total,5344,5142,202
2011,W11  2,W11  2,Total,3957,3607,350
2011,W11  3,W11  3,Total,2566,2256,310
2011,W11  4,W11  4,Total,4481,4279,202
2011,W12  0,W12  0,Total,5839,5691,148
2011,W12  7,W12  7,Total,4605,4473,132
2011,W12  8,W12  8,Total,4389,4229,160
2011,W12  9,W12  9,Total,6143,5952,191
2011,W13  0,W13  0,Total,4405,4290,115
2011,W13  8,W13  8,Total,3230,3128,102
2011,W13  9,W13  9,Total,6115,5954,161
2011,W14  0,W14  0,Total,5800,5529,271
2011,W14  8,W14  8,Total,6042,5465,577
2011,W14  9,W14  9,Total,7058,6788,270
2011,W1B  1,W1B  1,Total,334,270,64
2011,W1D  3,W1D  3,Total,174,136,38
2011,W1D  4,W1D  4,Total,259,234,25
2011,W1D  6,W1D  6,Total,412,348,64
2011,W1D  7,W1D  7,Total,212,144,68
2011,W1F  0,W1F  0,Total,641,581,60
2011,W1F  7,W1F  7,Total,404,341,63
2011,W1G  6,W1G  6,Total,522,428,94
2011,W1G  7,W1G  7,Total,215,167,48
2011,W1G  8,W1G  8,Total,920,781,139
2011,W1G  9,W1G  9,Total,211,168,43
2011,W1H  1,W1H  1,Total,664,602,62
2011,W1H  2,W1H  2,Total,1145,937,208
2011,W1H  4,W1H  4,Total,479,436,43
2011,W1H  5,W1H  5,Total,779,538,241
2011,W1H  7,W1H  7,Total,977,748,229
2011,W1J  5,W1J  5,Total,325,145,180
2011,W1J  6,W1J  6,Total,128,104,24
2011,W1J  7,W1J  7,Total,679,451,228
2011,W1J  8,W1J  8,Total,300,190,110
2011,W1K  1,W1K  1,Total,336,173,163
2011,W1K  2,W1K  2,Total,518,310,208
2011,W1K  3,W1K  3,Total,210,154,56
2011,W1K  4,W1K  4,Total,85,78,7
2011,W1K  5,W1K  5,Total,163,148,15
2011,W1K  6,W1K  6,Total,568,484,84
2011,W1K  7,W1K  7,Total,467,314,153
2011,W1S  1,W1S  1,Total,135,104,31
2011,W1T  1,W1T  1,Total,309,282,27
2011,W1T  2,W1T  2,Total,378,345,33
2011,W1T  3,W1T  3,Total,160,138,22
2011,W1T  4,W1T  4,Total,257,228,29
2011,W1T  5,W1T  5,Total,654,596,58
2011,W1T  6,W1T  6,Total,164,144,20
2011,W1U  1,W1U  1,Total,314,213,101
2011,W1U  2,W1U  2,Total,177,145,32
2011,W1U  3,W1U  3,Total,372,286,86
2011,W1U  4,W1U  4,Total,804,684,120
2011,W1U  5,W1U  5,Total,693,623,70
2011,W1U  6,W1U  6,Total,908,716,192
2011,W1U  8,W1U  8,Total,462,382,80
2011,W1W  5,W1W  5,Total,783,691,92
2011,W1W  6,W1W  6,Total,1116,994,122
2011,W1W  7,W1W  7,Total,539,485,54
2011,W2   1,W2   1,Total,3671,3248,423
2011,W2   2,W2   2,Total,3775,2967,808
2011,W2   3,W2   3,Total,4605,3981,624
2011,W2   4,W2   4,Total,4747,4300,447
2011,W2   5,W2   5,Total,5493,5251,242
2011,W2   6,W2   6,Total,4459,4183,276
2011,W3   0,W3   0,Total,2413,2322,91
2011,W3   6,W3   6,Total,5600,5384,216
2011,W3   7,W3   7,Total,5769,5493,276
2011,W3   8,W3   8,Total,4564,4446,118
2011,W3   9,W3   9,Total,3387,3272,115
2011,W4   1,W4   1,Total,3711,3551,160
2011,W4   2,W4   2,Total,4653,4491,162
2011,W4   3,W4   3,Total,5289,5107,182
2011,W4   4,W4   4,Total,2642,2491,151
2011,W4   5,W4   5,Total,4299,4093,206
2011,W5   1,W5   1,Total,4034,3948,86
2011,W5   2,W5   2,Total,4665,4484,181
2011,W5   3,W5   3,Total,4368,4170,198
2011,W5   4,W5   4,Total,5859,5696,163
2011,W5   5,W5   5,Total,2289,2213,76
2011,W6   0,W6   0,Total,5682,5446,236
2011,W6   7,W6   7,Total,2831,2713,118
2011,W6   8,W6   8,Total,4006,3928,78
2011,W6   9,W6   9,Total,3953,3793,160
2011,W7   1,W7   1,Total,3759,3684,75
2011,W7   2,W7   2,Total,3058,2979,79
2011,W7   3,W7   3,Total,4617,4473,144
2011,W8   4,W8   4,Total,2130,1831,299
2011,W8   5,W8   5,Total,2575,2190,385
2011,W8   6,W8   6,Total,3181,2832,349
2011,W8   7,W8   7,Total,3054,2635,419
2011,W9   1,W9   1,Total,6591,6117,474
2011,W9   2,W9   2,Total,5541,5358,183
2011,W9   3,W9   3,Total,6191,6028,163
2011,WA1  1,WA1  1,Total,489,423,66
2011,WA1  2,WA1  2,Total,1104,1063,41
2011,WA1  3,WA1  3,Total,4643,4502,141
2011,WA1  4,WA1  4,Total,3407,3332,75
2011,WA10 1,WA10 1,Total,1359,1205,154
2011,WA10 2,WA10 2,Total,2590,2396,194
2011,WA10 3,WA10 3,Total,4382,4168,214
2011,WA10 4,WA10 4,Total,3842,3701,141
2011,WA10 5,WA10 5,Total,2721,2643,78
2011,WA10 6,WA10 6,Total,3406,3271,135
2011,WA11 0,WA11 0,Total,7223,6949,274
2011,WA11 7,WA11 7,Total,3078,2958,120
2011,WA11 8,WA11 8,Total,2715,2608,107
2011,WA11 9,WA11 9,Total,5110,4957,153
2011,WA12 0,WA12 0,Total,1900,1831,69
2011,WA12 8,WA12 8,Total,3453,3330,123
2011,WA12 9,WA12 9,Total,4634,4411,223
2011,WA13 0,WA13 0,Total,2943,2838,105
2011,WA13 9,WA13 9,Total,2634,2560,74
2011,WA14 1,WA14 1,Total,1586,1497,89
2011,WA14 2,WA14 2,Total,2712,2539,173
2011,WA14 3,WA14 3,Total,1742,1679,63
2011,WA14 4,WA14 4,Total,3044,2926,118
2011,WA14 5,WA14 5,Total,3252,3143,109
2011,WA15 0,WA15 0,Total,1895,1793,102
2011,WA15 6,WA15 6,Total,5148,5024,124
2011,WA15 7,WA15 7,Total,4459,4339,120
2011,WA15 8,WA15 8,Total,3708,3603,105
2011,WA15 9,WA15 9,Total,2382,2309,73
2011,WA16 0,WA16 0,Total,2727,2616,111
2011,WA16 6,WA16 6,Total,1435,1363,72
2011,WA16 7,WA16 7,Total,1513,1421,92
2011,WA16 8,WA16 8,Total,3492,3371,121
2011,WA16 9,WA16 9,Total,1595,1535,60
2011,WA2  0,WA2  0,Total,7596,7456,140
2011,WA2  7,WA2  7,Total,4070,3829,241
2011,WA2  8,WA2  8,Total,2425,2327,98
2011,WA2  9,WA2  9,Total,4313,4203,110
2011,WA3  1,WA3  1,Total,1489,1414,75
2011,WA3  2,WA3  2,Total,4184,4106,78
2011,WA3  3,WA3  3,Total,4560,4404,156
2011,WA3  4,WA3  4,Total,1984,1926,58
2011,WA3  5,WA3  5,Total,2031,1933,98
2011,WA3  6,WA3  6,Total,4448,4323,125
2011,WA3  7,WA3  7,Total,2014,1954,60
2011,WA4  1,WA4  1,Total,4846,4643,203
2011,WA4  2,WA4  2,Total,5711,5545,166
2011,WA4  3,WA4  3,Total,1782,1726,56
2011,WA4  4,WA4  4,Total,1288,1222,66
2011,WA4  5,WA4  5,Total,2895,2823,72
2011,WA4  6,WA4  6,Total,4168,3980,188
2011,WA5  0,WA5  0,Total,2637,2513,124
2011,WA5  1,WA5  1,Total,5829,5636,193
2011,WA5  2,WA5  2,Total,4240,4121,119
2011,WA5  3,WA5  3,Total,4337,4276,61
2011,WA5  4,WA5  4,Total,1711,1643,68
2011,WA5  7,WA5  7,Total,622,610,12
2011,WA5  8,WA5  8,Total,2670,2592,78
2011,WA5  9,WA5  9,Total,2289,2243,46
2011,WA6  0,WA6  0,Total,1737,1665,72
2011,WA6  6,WA6  6,Total,2068,1966,102
2011,WA6  7,WA6  7,Total,2589,2502,87
2011,WA6  8,WA6  8,Total,1037,999,38
2011,WA6  9,WA6  9,Total,1096,1041,55
2011,WA7  1,WA7  1,Total,2809,2682,127
2011,WA7  2,WA7  2,Total,6926,6828,98
2011,WA7  3,WA7  3,Total,1562,1530,32
2011,WA7  4,WA7  4,Total,4102,4000,102
2011,WA7  5,WA7  5,Total,5596,5482,114
2011,WA7  6,WA7  6,Total,6480,6381,99
2011,WA8  0,WA8  0,Total,1579,1495,84
2011,WA8  3,WA8  3,Total,2893,2809,84
2011,WA8  4,WA8  4,Total,3109,3040,69
2011,WA8  5,WA8  5,Total,924,885,39
2011,WA8  6,WA8  6,Total,3472,3335,137
2011,WA8  7,WA8  7,Total,4576,4459,117
2011,WA8  8,WA8  8,Total,5416,5271,145
2011,WA8  9,WA8  9,Total,4954,4822,132
2011,WA9  1,WA9  1,Total,2445,2219,226
2011,WA9  2,WA9  2,Total,3104,2945,159
2011,WA9  3,WA9  3,Total,5198,4884,314
2011,WA9  4,WA9  4,Total,5959,5738,221
2011,WA9  5,WA9  5,Total,5216,4977,239
2011,WC1A 1,WC1A 1,Total,134,128,6
2011,WC1A 2,WC1A 2,Total,168,142,26
2011,WC1B 3,WC1B 3,Total,475,430,45
2011,WC1B 4,WC1B 4,Total,316,276,40
2011,WC1E 6,WC1E 6,Total,472,443,29
2011,WC1E 7,WC1E 7,Total,385,339,46
2011,WC1H 0,WC1H 0,Total,829,663,166
2011,WC1H 8,WC1H 8,Total,1161,1140,21
